token,ndocs,frequency,e,ne,eprop,freq_bins,ndocs_bins,logfreq_bins,rank,N1,N0,P1,P0,WOEValue,token_length,WOEAbs,flg_singleLabel
steve,85,164,26.0,59.0,0.15853658536585366,2,1,2,180,139,716,0.18705035971223022,0.0824022346368715,0.8197653279457165,5.0,0.8197653279457165,0
high,66,163,38.0,28.0,0.2331288343558282,2,1,2,181,139,716,0.2733812949640288,0.03910614525139665,1.9445878833811359,4.0,1.9445878833811359,0
28,97,162,26.0,71.0,0.16049382716049382,2,1,2,182,139,716,0.18705035971223022,0.09916201117318436,0.6346228948101205,2.0,0.6346228948101205,0
including,79,162,32.0,47.0,0.19753086419753085,2,1,2,183,139,716,0.2302158273381295,0.06564245810055866,1.254794534919622,9.0,1.254794534919622,0
data,56,161,13.0,43.0,0.08074534161490683,2,1,2,184,139,716,0.09352517985611511,0.06005586592178771,0.4429554755979282,4.0,0.4429554755979282,0
monday,96,161,28.0,68.0,0.17391304347826086,2,1,2,185,139,716,0.2014388489208633,0.09497206703910614,0.7519030388290511,6.0,0.7519030388290511,0
america,96,161,13.0,83.0,0.08074534161490683,2,1,2,186,139,716,0.09352517985611511,0.11592178770949721,-0.2146850165051073,7.0,0.2146850165051073,0
25,100,161,19.0,81.0,0.11801242236024845,2,2,2,187,139,716,0.1366906474820144,0.11312849162011174,0.18919605832395567,2.0,0.18919605832395567,0
made,105,160,34.0,71.0,0.2125,2,2,2,188,139,716,0.2446043165467626,0.09916201117318436,0.9028868814047998,4.0,0.9028868814047998,0
work,98,159,29.0,69.0,0.18238993710691823,2,1,2,189,139,716,0.20863309352517986,0.09636871508379888,0.7723955592191685,4.0,0.7723955592191685,0
cpuc,37,159,13.0,24.0,0.08176100628930817,2,1,2,190,139,716,0.09352517985611511,0.0335195530726257,1.026101760943545,4.0,1.026101760943545,0
services,76,158,26.0,50.0,0.16455696202531644,2,1,2,191,139,716,0.18705035971223022,0.06983240223463687,0.98527976642329,8.0,0.98527976642329,0
b,78,158,18.0,60.0,0.11392405063291139,2,1,2,192,139,716,0.12949640287769784,0.08379888268156424,0.4352334295040179,1.0,0.4352334295040179,0
29,97,158,26.0,71.0,0.16455696202531644,2,1,2,193,139,716,0.18705035971223022,0.09916201117318436,0.6346228948101205,2.0,0.6346228948101205,0
following,122,157,35.0,87.0,0.2229299363057325,2,2,2,194,139,716,0.2517985611510791,0.12150837988826815,0.7286461766647839,9.0,0.7286461766647839,0
public,75,156,34.0,41.0,0.21794871794871795,2,1,2,195,139,716,0.2446043165467626,0.05726256983240224,1.4519946917418074,6.0,1.4519946917418074,0
19,92,155,15.0,77.0,0.0967741935483871,2,1,2,196,139,716,0.1079136690647482,0.10754189944134078,0.0034510130784799844,2.0,0.0034510130784799844,0
p,84,155,20.0,64.0,0.12903225806451613,2,1,2,197,139,716,0.14388489208633093,0.0893854748603352,0.476055424024273,1.0,0.476055424024273,0
letter,67,155,9.0,58.0,0.05806451612903226,2,1,2,198,139,716,0.06474820143884892,0.08100558659217877,-0.2240121993802461,6.0,0.2240121993802461,0
costs,62,154,35.0,27.0,0.22727272727272727,2,1,2,199,139,716,0.2517985611510791,0.03770949720670391,1.8987174293150384,5.0,1.8987174293150384,0
summer,53,153,39.0,14.0,0.2549019607843137,2,1,2,200,139,716,0.2805755395683453,0.019553072625698324,2.6637105503443417,6.0,2.6637105503443417,0
want,101,150,27.0,74.0,0.18,2,2,2,201,139,716,0.19424460431654678,0.10335195530726257,0.6309780066301133,4.0,0.6309780066301133,0
san,47,150,23.0,24.0,0.15333333333333332,2,1,2,202,139,716,0.16546762589928057,0.0335195530726257,1.596646619411158,3.0,1.596646619411158,0
staff,47,150,24.0,23.0,0.16,2,1,2,203,139,716,0.17266187050359713,0.03212290502793296,1.6817658482487499,5.0,1.6817658482487499,0
james,83,150,37.0,46.0,0.24666666666666667,2,1,2,204,139,716,0.26618705035971224,0.06424581005586592,1.4214827499850833,5.0,1.4214827499850833,0
w,74,150,18.0,56.0,0.12,2,1,2,205,139,716,0.12949640287769784,0.0782122905027933,0.5042263009909693,1.0,0.5042263009909693,0
texas,70,149,13.0,57.0,0.087248322147651,2,1,2,206,139,716,0.09352517985611511,0.07960893854748603,0.16110432345694053,5.0,0.16110432345694053,0
available,85,148,35.0,50.0,0.23648648648648649,2,1,2,207,139,716,0.2517985611510791,0.06983240223463687,1.2825312898912216,9.0,1.2825312898912216,0
received,97,148,25.0,72.0,0.16891891891891891,2,1,2,208,139,716,0.17985611510791366,0.1005586592178771,0.5814159396820993,8.0,0.5814159396820993,0
23,86,148,20.0,66.0,0.13513513513513514,2,1,2,209,139,716,0.14388489208633093,0.09217877094972067,0.44528376535751923,2.0,0.44528376535751923,0
part,85,148,32.0,53.0,0.21621621621621623,2,1,2,210,139,716,0.2302158273381295,0.07402234636871509,1.1346502230775586,4.0,1.1346502230775586,0
point,84,147,37.0,47.0,0.25170068027210885,2,1,2,211,139,716,0.26618705035971224,0.06564245810055866,1.3999765447641197,5.0,1.3999765447641197,0
r,77,147,15.0,62.0,0.10204081632653061,2,1,2,212,139,716,0.1079136690647482,0.08659217877094973,0.22012204988707224,1.0,0.22012204988707224,0
change,89,147,24.0,65.0,0.16326530612244897,2,1,2,213,139,716,0.17266187050359713,0.09078212290502793,0.6428727942822624,6.0,0.6428727942822624,0
service,77,147,31.0,46.0,0.2108843537414966,2,1,2,214,139,716,0.22302158273381295,0.06424581005586592,1.244552041826005,7.0,1.244552041826005,0
well,109,146,37.0,72.0,0.2534246575342466,2,2,2,215,139,716,0.26618705035971224,0.1005586592178771,0.9734580274581229,4.0,0.9734580274581229,0
steven,85,146,33.0,52.0,0.22602739726027396,2,1,2,216,139,716,0.23741007194244604,0.07262569832402235,1.1844700767150067,6.0,1.1844700767150067,0
million,53,145,27.0,26.0,0.18620689655172415,2,1,2,217,139,716,0.19424460431654678,0.036312849162011177,1.6769465618128008,7.0,1.6769465618128008,0
regards,112,145,10.0,102.0,0.06896551724137931,2,2,2,218,139,716,0.07194244604316546,0.1424581005586592,-0.6831814864602715,7.0,0.6831814864602715,0
years,68,144,35.0,33.0,0.24305555555555555,2,1,2,219,139,716,0.2517985611510791,0.046089385474860335,1.6980467338528873,5.0,1.6980467338528873,0
plants,42,143,33.0,9.0,0.23076923076923078,2,1,2,220,139,716,0.23741007194244604,0.012569832402234637,2.938489217960215,6.0,2.938489217960215,0
24,82,143,21.0,61.0,0.14685314685314685,2,1,2,221,139,716,0.1510791366906475,0.08519553072625698,0.5728548073800657,2.0,0.5728548073800657,0
proposed,76,143,31.0,45.0,0.21678321678321677,2,1,2,222,139,716,0.22302158273381295,0.06284916201117319,1.2665309485447802,8.0,1.2665309485447802,0
friday,97,143,23.0,74.0,0.16083916083916083,2,1,2,223,139,716,0.16546762589928057,0.10335195530726257,0.4706353565549338,6.0,0.4706353565549338,0
percent,26,143,19.0,7.0,0.13286713286713286,2,1,2,224,139,716,0.1366906474820144,0.009776536312849162,2.637735063941081,7.0,2.637735063941081,0
chris,66,143,16.0,50.0,0.11188811188811189,2,1,2,225,139,716,0.11510791366906475,0.06983240223463687,0.4997719506415891,5.0,0.4997719506415891,0
current,91,142,30.0,61.0,0.2112676056338028,2,1,2,226,139,716,0.2158273381294964,0.08519553072625698,0.9295297513187981,7.0,0.9295297513187981,0
purchase,63,142,22.0,41.0,0.15492957746478872,2,1,2,227,139,716,0.15827338129496402,0.05726256983240224,1.016676620483962,8.0,1.016676620483962,0
help,93,142,29.0,64.0,0.20422535211267606,2,1,2,228,139,716,0.20863309352517986,0.0893854748603352,0.847618980456756,4.0,0.847618980456756,0
law,53,141,17.0,36.0,0.12056737588652482,2,1,2,229,139,716,0.1223021582733813,0.05027932960893855,0.8889006394300598,3.0,0.8889006394300598,0
number,100,141,26.0,74.0,0.18439716312056736,2,2,2,230,139,716,0.18705035971223022,0.10335195530726257,0.5932376786472662,6.0,0.5932376786472662,0
way,77,140,23.0,54.0,0.16428571428571428,2,1,2,231,139,716,0.16546762589928057,0.07541899441340782,0.7857164031948292,3.0,0.7857164031948292,0
www,74,140,22.0,52.0,0.15714285714285714,2,1,2,232,139,716,0.15827338129496402,0.07262569832402235,0.7790049686068422,3.0,0.7790049686068422,0
three,76,139,35.0,41.0,0.2517985611510791,2,1,2,233,139,716,0.2517985611510791,0.05726256983240224,1.4809822286150598,5.0,1.4809822286150598,0
phone,108,139,19.0,89.0,0.1366906474820144,2,2,2,234,139,716,0.1366906474820144,0.12430167597765363,0.09500884326425454,5.0,0.09500884326425454,0
communications,29,139,2.0,27.0,0.014388489208633094,2,1,2,235,139,716,0.014388489208633094,0.03770949720670391,-0.9634834516144299,14.0,0.9634834516144299,0
government,36,138,17.0,19.0,0.12318840579710146,2,1,2,236,139,716,0.1223021582733813,0.02653631284916201,1.5279805987197295,10.0,1.5279805987197295,0
due,83,137,30.0,53.0,0.21897810218978103,2,1,2,237,139,716,0.2158273381294964,0.07402234636871509,1.0701117019399873,3.0,1.0701117019399873,0
edison,40,136,29.0,11.0,0.21323529411764705,2,1,2,238,139,716,0.20863309352517986,0.015363128491620111,2.6086067910180573,6.0,2.6086067910180573,0
contact,102,136,21.0,81.0,0.15441176470588236,2,2,2,239,139,716,0.1510791366906475,0.11312849162011174,0.2892795168809381,7.0,0.2892795168809381,0
21,88,136,16.0,72.0,0.11764705882352941,2,1,2,240,139,716,0.11510791366906475,0.1005586592178771,0.13512883705367984,2.0,0.13512883705367984,0
however,85,135,22.0,63.0,0.16296296296296298,2,1,2,241,139,716,0.15827338129496402,0.08798882681564246,0.5871139607967368,7.0,0.5871139607967368,0
set,86,135,28.0,58.0,0.2074074074074074,2,1,2,242,139,716,0.2014388489208633,0.08100558659217877,0.9109677334587385,3.0,0.9109677334587385,0
ena,59,135,8.0,51.0,0.05925925925925926,2,1,2,243,139,716,0.05755395683453238,0.0712290502793296,-0.21317785721453586,3.0,0.21317785721453586,0
find,122,135,20.0,102.0,0.14814814814814814,2,2,2,244,139,716,0.14388489208633093,0.1424581005586592,0.00996569409967376,4.0,0.00996569409967376,0
end,89,134,34.0,55.0,0.2537313432835821,2,1,2,245,139,716,0.2446043165467626,0.07681564245810056,1.1582335732136444,3.0,1.1582335732136444,0
cost,68,134,36.0,32.0,0.26865671641791045,2,1,2,246,139,716,0.2589928057553957,0.0446927374301676,1.7569892694863374,4.0,1.7569892694863374,0
tom,74,133,20.0,54.0,0.15037593984962405,2,1,2,247,139,716,0.14388489208633093,0.07541899441340782,0.6459544608196703,3.0,0.6459544608196703,0
27,80,133,20.0,60.0,0.15037593984962405,2,1,2,248,139,716,0.14388489208633093,0.08379888268156424,0.5405939451618442,2.0,0.5405939451618442,0
robert,82,132,24.0,58.0,0.18181818181818182,2,1,2,249,139,716,0.17266187050359713,0.08100558659217877,0.7568170536314802,6.0,0.7568170536314802,0
generators,37,132,29.0,8.0,0.2196969696969697,2,1,2,250,139,716,0.20863309352517986,0.0111731843575419,2.9270605221365917,10.0,2.9270605221365917,0
going,85,132,25.0,60.0,0.1893939393939394,2,1,2,251,139,716,0.17985611510791366,0.08379888268156424,0.7637374964760539,5.0,0.7637374964760539,0
kaminski,43,132,4.0,39.0,0.030303030303030304,2,1,2,252,139,716,0.02877697841726619,0.05446927374301676,-0.6380610511798018,8.0,0.6380610511798018,0
susan,79,131,36.0,43.0,0.2748091603053435,2,1,2,253,139,716,0.2589928057553957,0.06005586592178771,1.4615250565925015,5.0,1.4615250565925015,0
trade,59,131,20.0,39.0,0.15267175572519084,2,1,2,254,139,716,0.14388489208633093,0.05446927374301676,0.9713768612542985,5.0,0.9713768612542985,0
industry,47,131,20.0,27.0,0.15267175572519084,2,1,2,255,139,716,0.14388489208633093,0.03770949720670391,1.3391016413796157,8.0,1.3391016413796157,0
look,104,131,27.0,77.0,0.20610687022900764,2,2,2,256,139,716,0.19424460431654678,0.10754189944134078,0.5912376779805991,4.0,0.5912376779805991,0
give,102,131,22.0,80.0,0.16793893129770993,2,2,2,257,139,716,0.15827338129496402,0.11173184357541899,0.34822205251438804,4.0,0.34822205251438804,0
copy,99,130,13.0,86.0,0.1,2,1,2,258,139,716,0.09352517985611511,0.12011173184357542,-0.25019170496201715,4.0,0.25019170496201715,0
even,67,129,36.0,31.0,0.27906976744186046,2,1,2,259,139,716,0.2589928057553957,0.04329608938547486,1.7887379678009174,4.0,1.7887379678009174,0
dasovich,64,129,31.0,33.0,0.24031007751937986,2,1,2,260,139,716,0.22302158273381295,0.046089385474860335,1.5766858768486198,8.0,1.5766858768486198,0
general,60,128,21.0,39.0,0.1640625,2,1,2,261,139,716,0.1510791366906475,0.05446927374301676,1.0201670254237305,7.0,1.0201670254237305,0
pipeline,43,128,22.0,21.0,0.171875,2,1,2,262,139,716,0.15827338129496402,0.029329608938547486,1.6857262494648468,8.0,1.6857262494648468,0
dow,26,128,20.0,6.0,0.15625,2,1,2,263,139,716,0.14388489208633093,0.008379888268156424,2.8431790381558897,3.0,2.8431790381558897,0
conference,63,127,19.0,44.0,0.14960629921259844,2,1,2,264,139,716,0.1366906474820144,0.061452513966480445,0.7994555790781332,10.0,0.7994555790781332,0
request,81,127,14.0,67.0,0.11023622047244094,2,1,2,265,139,716,0.10071942446043165,0.0935754189944134,0.07357094405424647,7.0,0.07357094405424647,0
sara,39,127,0.0,39.0,0.0,2,1,2,266,139,716,0.0,0.05446927374301676,-Infinity,4.0,Infinity,1
smith,83,127,12.0,71.0,0.09448818897637795,2,1,2,267,139,716,0.08633093525179857,0.09916201117318436,-0.1385669934233612,5.0,0.1385669934233612,0
good,79,126,27.0,52.0,0.21428571428571427,2,1,2,268,139,716,0.19424460431654678,0.07262569832402235,0.9837993812528555,4.0,0.9837993812528555,0
99,44,125,7.0,37.0,0.056,2,1,2,269,139,716,0.050359712230215826,0.051675977653631286,-0.025801529758957366,2.0,0.025801529758957366,0
joe,70,125,27.0,43.0,0.216,2,1,2,270,139,716,0.19424460431654678,0.06005586592178771,1.1738429841407205,3.0,1.1738429841407205,0
plant,41,125,19.0,22.0,0.152,2,1,2,271,139,716,0.1366906474820144,0.030726256983240222,1.4926027596380784,5.0,1.4926027596380784,0
section,58,125,11.0,47.0,0.088,2,1,2,272,139,716,0.07913669064748201,0.06564245810055866,0.18695390491826575,7.0,0.18695390491826575,0
18,82,125,23.0,59.0,0.184,2,1,2,273,139,716,0.16546762589928057,0.0824022346368715,0.6971630058533842,2.0,0.6971630058533842,0
regarding,96,124,17.0,79.0,0.13709677419354838,2,1,2,274,139,716,0.1223021582733813,0.11033519553072625,0.1029717254191485,9.0,0.1029717254191485,0
g,74,124,17.0,57.0,0.13709677419354838,2,1,2,275,139,716,0.1223021582733813,0.07960893854748603,0.42936831005161985,1.0,0.42936831005161985,0
firm,69,123,19.0,50.0,0.15447154471544716,2,1,2,276,139,716,0.1366906474820144,0.06983240223463687,0.6716222075682484,4.0,0.6716222075682484,0
buy,56,123,27.0,29.0,0.21951219512195122,2,1,2,277,139,716,0.19424460431654678,0.040502793296089384,1.567747269847809,3.0,1.567747269847809,0
paul,77,122,26.0,51.0,0.21311475409836064,2,1,2,278,139,716,0.18705035971223022,0.0712290502793296,0.9654771391271103,4.0,0.9654771391271103,0
load,42,122,28.0,14.0,0.22950819672131148,2,1,2,279,139,716,0.2014388489208633,0.019553072625698324,2.332353414389899,4.0,2.332353414389899,0
news,51,122,21.0,30.0,0.1721311475409836,2,1,2,280,139,716,0.1510791366906475,0.04189944134078212,1.2825312898912216,4.0,1.2825312898912216,0
image,6,122,3.0,3.0,0.02459016393442623,2,0,2,281,139,716,0.02158273381294964,0.004189944134078212,1.6392062338299538,5.0,1.6392062338299538,0
derivatives,14,120,3.0,11.0,0.025,2,1,2,282,139,716,0.02158273381294964,0.015363128491620111,0.3399232496996932,11.0,0.3399232496996932,0
final,79,120,13.0,66.0,0.10833333333333334,2,1,2,283,139,716,0.09352517985611511,0.09217877094972067,0.014500849265065138,5.0,0.014500849265065138,0
26,79,120,14.0,65.0,0.11666666666666667,2,1,2,284,139,716,0.10071942446043165,0.09078212290502793,0.10387629354957534,2.0,0.10387629354957534,0
go,87,119,25.0,62.0,0.21008403361344538,2,1,2,285,139,716,0.17985611510791366,0.08659217877094973,0.730947673653063,2.0,0.730947673653063,0
sell,49,119,24.0,25.0,0.20168067226890757,2,1,2,286,139,716,0.17266187050359713,0.034916201117318434,1.5983842393096988,4.0,1.5983842393096988,0
exchange,44,119,25.0,19.0,0.21008403361344538,2,1,2,287,139,716,0.17985611510791366,0.02653631284916201,1.913643079531714,8.0,1.913643079531714,0
scott,68,119,19.0,49.0,0.15966386554621848,2,1,2,288,139,716,0.1366906474820144,0.06843575418994413,0.6918249148857678,5.0,0.6918249148857678,0
put,72,119,20.0,52.0,0.16806722689075632,2,1,2,289,139,716,0.14388489208633093,0.07262569832402235,0.6836947888025173,3.0,0.6836947888025173,0
daily,65,119,25.0,40.0,0.21008403361344538,2,1,2,290,139,716,0.17985611510791366,0.055865921787709494,1.1692026045842183,5.0,1.1692026045842183,0
another,75,119,27.0,48.0,0.226890756302521,2,1,2,291,139,716,0.19424460431654678,0.0670391061452514,1.0638420889263922,7.0,1.0638420889263922,0
send,94,118,18.0,76.0,0.15254237288135594,2,1,2,292,139,716,0.12949640287769784,0.10614525139664804,0.19884465143978744,4.0,0.19884465143978744,0
times,43,118,19.0,24.0,0.16101694915254236,2,1,2,293,139,716,0.1366906474820144,0.0335195530726257,1.4055913826484487,5.0,1.4055913826484487,0
31,74,118,19.0,55.0,0.16101694915254236,2,1,2,294,139,716,0.1366906474820144,0.07681564245810056,0.5763120277639234,2.0,0.5763120277639234,0
bid,27,118,19.0,8.0,0.16101694915254236,2,1,2,295,139,716,0.1366906474820144,0.0111731843575419,2.5042036713165583,3.0,2.5042036713165583,0
list,73,117,12.0,61.0,0.10256410256410256,2,1,2,296,139,716,0.08633093525179857,0.08519553072625698,0.013239019444643136,4.0,0.013239019444643136,0
customer,63,117,23.0,40.0,0.19658119658119658,2,1,2,297,139,716,0.16546762589928057,0.055865921787709494,1.0858209956451672,8.0,1.0858209956451672,0
pdx,56,117,21.0,35.0,0.1794871794871795,2,1,2,298,139,716,0.1510791366906475,0.04888268156424581,1.1283806100639633,3.0,1.1283806100639633,0
support,65,117,23.0,42.0,0.19658119658119658,2,1,2,299,139,716,0.16546762589928057,0.05865921787709497,1.0370308314757353,7.0,1.0370308314757353,0
process,74,117,17.0,57.0,0.1452991452991453,2,1,2,300,139,716,0.1223021582733813,0.07960893854748603,0.42936831005161985,7.0,0.42936831005161985,0
discuss,89,116,19.0,70.0,0.16379310344827586,2,1,2,301,139,716,0.1366906474820144,0.09776536312849161,0.33514997094703547,7.0,0.33514997094703547,0
november,58,116,19.0,39.0,0.16379310344827586,2,1,2,302,139,716,0.1366906474820144,0.05446927374301676,0.920083566866748,8.0,0.920083566866748,0
believe,71,116,23.0,48.0,0.19827586206896552,2,1,2,303,139,716,0.16546762589928057,0.0670391061452514,0.9034994388512126,7.0,0.9034994388512126,0
plan,55,116,21.0,34.0,0.1810344827586207,2,1,2,304,139,716,0.1510791366906475,0.04748603351955307,1.1573681469372157,4.0,1.1573681469372157,0
press,44,116,25.0,19.0,0.21551724137931033,2,1,2,305,139,716,0.17985611510791366,0.02653631284916201,1.913643079531714,5.0,1.913643079531714,0
intended,60,116,17.0,43.0,0.14655172413793102,2,1,2,306,139,716,0.1223021582733813,0.06005586592178771,0.7112194621926075,8.0,0.7112194621926075,0
says,32,115,17.0,15.0,0.14782608695652175,2,1,2,307,139,716,0.1223021582733813,0.02094972067039106,1.7643693767839599,4.0,1.7643693767839599,0
working,80,115,16.0,64.0,0.1391304347826087,2,1,2,308,139,716,0.11510791366906475,0.0893854748603352,0.2529118727100632,7.0,0.2529118727100632,0
value,44,115,12.0,32.0,0.10434782608695652,2,1,2,309,139,716,0.08633093525179857,0.0446927374301676,0.6583769808182276,5.0,0.6583769808182276,0
michael,60,115,16.0,44.0,0.1391304347826087,2,1,2,310,139,716,0.11510791366906475,0.061452513966480445,0.627605322151474,7.0,0.627605322151474,0
line,58,114,25.0,33.0,0.21929824561403508,2,1,2,311,139,716,0.17985611510791366,0.046089385474860335,1.3615744972316743,4.0,1.3615744972316743,0
17,80,114,17.0,63.0,0.14912280701754385,2,1,2,312,139,716,0.1223021582733813,0.08798882681564246,0.32928485149463727,2.0,0.32928485149463727,0
many,68,114,31.0,37.0,0.2719298245614035,2,1,2,313,139,716,0.22302158273381295,0.051675977653631286,1.4622755256708757,4.0,1.4622755256708757,0
